,title,instructor,price,numoflectures,rating,review_writers,reviews,urls
21,태블로 데이터 분석 + 파이썬 데이터수집 패키지,이동규,"540,000원",총 3회 12시간,5,"['김영민', 'mrlee']","['따로 개인 레슨 문의 후 신청해서 수강 중이고, 무조건 추천 드리는 튜터님입니다 :)\n태블로도 굉장히 뛰어나시지만, 데이터적으로 배우고 싶은 내용이 있다면 지금 문의하세요!\n친절하게 답변해 주세요 ㅎㅎ\n\n저는 마케터로 일하고 있는데, 각 매체별 API를 통한 데이터 수집부터 태블로를 활용한 대시보드 시각화까지 전반적인 내용을 배우고 있습니다.\n배우고 싶었던 내용이 꽤 광범위한 내용이었지만, 튜터님께서 전반적인 지식이 있으셔서 비전공자도 충분히 이해하기 쉽도록 설명해 주시고 계세요!\n비전공자라 처음 접하는 내용이나 구조적으로 어려운 부분들도 충분히 이해하기 쉽도록 설명해 주시면서 진도를 나가고 있습니다.\n\n저는 아래 커리큘럼으로 배우고 있고, 굉장히 만족스러운 수업을 듣고 있습니다.\n배운 내용을 실제로 실무에 활용해 보고 있기도 합니다.\n1) 데이터 수집\n- 광고 API를 활용하여 빅쿼리에 데이터 수집\n2) 태블로 대시보드 시각화\n- 수집한 데이터를 활용한 태블로 시각화\n\n데이터 수집 관련된 내용은 개념만 알고 있었고, 이번에 튜터님과 함께 직접 시도 해 보면서 많은 도움을 받았습니다.\n레슨 과정이 끝나고 조금만 더 연습하면 실무에서 활용할 수 있을 것 같아요!\n\n그리고 메인 내용인 태블로는 이전 회사에서 사용을 했지만, 거의 야매(?)로 사용해서 기본기가 부족했었어요.\n이번 레슨을 통해서 기본 개념과 태블로를 쓴다면 꼭 활용하면 좋은 기능들과 꿀팁을 많이 배우고 있습니다 :)\n\n새로운 걸 배우기 좋아해서 다양한 튜터님들에게 수업을 들어봤는데,\n동규 튜터님의 수업을 추천하는 이유를 3가지 말씀드릴게요!\n\n1) 데이터 전반에 대한 이해도가 높으셔서 상황에 맞는 방법을 추천해 주시고, 조언을 해주세요.\n2) 기본 개념을 탄탄하게 설명해 주시고, 이를 활용한 예시를 적절히 알려주셔서 학습 능률이 올라가요.\n3) 정말 많은 강의 자료가 있고, 수강생의 필요에 적합한 자료를 활용하여 수업을 진행하세요.\n\n동규 튜터님 수업을 통해 마케터로 새롭고 강력한 무기를 얻은 느낌이에요!\n여러분도 데이터 분야에서 배우고 싶은 게 있으시다면, 꼭 수업을 들어보세요 :)', '태블로 활용에 대한 이해가 깊으셔서 태블로 기초부터 심화까지 배울 수 있는 강의였습니다~저 같은 경우엔 실무에 필요한 내용 위주로 수업을 진행했는데 수업 준비를 잘 해주셔서 감사했어요. 특히 태블로 기능에서 궁금한 부분에 대해 질문드려도 튜터님이 친절하게 알려주셔서 정말 많은 도움이 되었습니다!']",https://taling.me/Talent/Detail/38218
22,"1대1로 확실하게, 실무활용을 위한 태블로 A to Z",이동규,"500,000원",총 2회 10시간,,['-'],['-'],https://taling.me/Talent/Detail/38942
23,[SQL / Tableau / Power BI] 현업에 필요한 데이터 분석 Skill,모원서,"360,000원",총 3회 9시간,4.9,"['안다정', '지혜림', '조원근', '이종은', '신여울']","['초급이라서 이끌어주시기 정말 힘드셨을텐데 하나하나 친절히 이끌어주셔서 끝까지 함께할 수 있었습니다! 감사합니다^^', '3주 시간동안 핵심만 깊이 있게 배울 수 있는 좋은 시간이었습니다^^ 강사님이 SQL책도 집필하셔서 SQL에 대한 이해도가 높으시고 핵심적인 부분 설명도 clear하여 이해하기 쉬웠습니다. 수업은 이론설명듣고 실습을 같이 해보는 시간이 많아서 혼자 해볼때도 어렵지 않았고 실습할 때도 어려운 부분을 같이 도와주셔서 이해 하기 쉬웠습니다 주말에 시간내서 배울 가치가 있는 수업이었습니다 ^^b', '모르는 사항도 상세히 알려주시고, 눈높이 맞춤교육이 좋았던것 같습니다', '꼼꼼하고 세심하게 알려주셨어요~! 아예 모르는 초보 상태인데 기초부터 친절하게 알려주셔서 이해할 수 있었구요! 수업이후에도 모르는 부분에 대해 잘 알려주셨습니다!\nsql 기초를 알고싶다면 꼭 추천합니다!', '배우고 싶은 내용을 다 배울 수 있는 수업이라 좋았습니다. 여러 질문을 많이 했는데 수업에 친절히 다 대답해주시고 찾아주시고 해주셔서 궁금증도 많이 해결되고 제가 실제 활용할 수 있는 기능들 위주로 해주신것도 좋았습니다. 실습 위주의 수업이고, 저는 수업 전에 지난주 내용 복습해보는것도 좋았습니다.ㅎ 감사합니다~']",https://taling.me/Talent/Detail/13449
24,[합격 사업계획서 작성법] 대출X 갚지 않는 정부지원금 받는 정부지원사업으로 리스크 없이 사업하자! 예비창업자 창업자 자영업자 가능,로꾸미,"327,800원",총 1회 2시간,5,"['하얀', '장선빈', 'LeeYun Taek', '설정혜', 'K']","['아무것도 모르는채로 갔는데 많이 알려주시고 하나하나 작성하는법이랑 어떤식으로 써야 하는지 이부분이 좋은지 안좋은지 자세하게 설명해주셔서 이해도 잘되고 점점 탄탄해지는게 느껴졌어요 준비도 덜했고 지각도 했었는데 너무 친절하셨어요 !', '도움 주셔서 감사해요', '보고서나 어떠한 투자 기획, 사업계획서등이 처음이었던 내가 사업 컨설팅을 받고 나면서 내가 알지못하는 모르는 부분부터 정부투자계획과 효과적으로사업계획서 쓰는방식등등을 알게 되었고 이런한것들을 차그차근 디테일하게 찝어주시고 이해가 안되는 부분은 한번더 피드백해주셨는데 그부분에 저를위해서 꼼꼼히 체크해주시는게 느껴저서 너무 감사했고 이해못하는 부분도 이해할수있게 추가 설명을 쉽게 해주셔서 머리에 쏙쏙들어왔습니다 이수업을 통해서 정부투자지원에 더욱 많은 도전을 해볼구 있게 자신감이 생겼습니다. 정말 감사합니다.', '안녕하세요 지난 주 튜터님께 수업 듣고 후기 남깁니다.\n막막했던 정부지원금으로 창업/사업 시작하기 수업\n직접 하나하나 겪으며 터득하신 노하우를 알려주셨습니다.\n덕분에 막막하고 막연했던 것들이 갈피가 잡혔습니다!\n튜터님께서 직접 얻은 노하우를 알려주시면,\n그 방법을 토대로 직접 계획하고 찾아야 완성되는 수업인 것 같습니다.\n앞으로 제가 계획하고 해나가야 할 일들이 많은 것 같습니다.\n상세하고 친절히 설명해주셔서 많은 도움이 되었습니다~!\n알려주신 방법대로 열심히 도전해보겠습니다! 좋은 수업 감사합니다.', '친절하게 자세한 정보 알려주셔서 알찬시간이었어요 감사합니다']",https://taling.me/Talent/Detail/13686
25,[Online] 비전공자도 즉시 써먹는 데이터분석 & 시각화 실습! 'R,김종혁,"158,400원",총 4회 8시간,5,"['현희', '대학촌']","['전향을 하고 싶어서 정말 아무것도 모르는 상태에서 맛보기로 시작했는데~ 넘나 재미있게 배워서 더 배우고 싶고 자격증을 목표로 공부하고 싶어요!\n직장 다니면서 공부하기 쉽지 않겠지만 열정적인 튜터님을 만나서 좋았습니다:) 감사해요~', '종혁선생님 정말 감사드려요 :) 제가 직장을 다녀서 시간을 내기가 힘들어서 요구사항도 많고 이리저리 선생님을 들볶았(?)는데도 불구하고, 정말 제 편의를 봐주시는 것은 물론, 정말 열성적으로 제게 유익한 강의를 해주셔서 감동받았습니다 ㅠㅠ 제가 바쁜핑계로 수업시간도 계속 미루기도 하였는데 계속 친절하게 1:1 맞춤으로 해주시고 ㅠㅠㅠ 정말 감사합니다. 제 주위 동료들에게도 강추드리도 싶고 앞으로 다른 커리큘럼(이를테면 오프라인 정규반)도 더 수강하고 싶어요!!!! 앞으로도 계속 열강해주세요 :)']",https://taling.me/Talent/Detail/27779
26,"심리통계 개인과외, 심리학과 대학원 입시(학업계획서, 논문리딩)",한창훈,"480,000원",총 4회 8시간,5,['Jin Hee Jung'],['타과생으로서 상담심리학과를 준비하면서 한창훈 선생님으로 부터 수업을 받은 덕에 큰 어려움 없이 통계 준비를 할 수 있었습니다.\n무엇보다 적극적으로 도와주시고 통계 뿐 아니라 선생님이 가지고 계신 정보에 있어서는 아낌없이 나누어주셨어요.\n수업 진행도 저의 상황에 맞춰주셔서 정말 편하게 수업을 들었습니다.\n현재 저는 이화여자대학교 상담심리학과에 합격을 하였고\n이화여자대학교는 통계가 정말 중요하다고 생각하는데 구술면접에도 큰 어려움 없이 대답할 수 있었어요!\n\n수업을 듣는 동안 나눠주신 통계 자료들도 매우 알찼고\n수업을 듣고 난 후에도 궁금한 것에 대해서는 언제든지 친절하게 알려주셨습니다.\n정말 감사해요 샘!!ㅎㅎ'],https://taling.me/Talent/Detail/5050
27,[금융x파이썬] 주식투자전략&백테스트를 기초 코딩으로 구현해 투자하자!,이시용,"594,000원",총 6회 18시간,,['-'],['-'],https://taling.me/Talent/Detail/15091
28,딥러닝을 이용한 자연어처리,조휘열,"280,000원",총 4회 8시간,5,['Yu Bryce'],"['스탠포드 자연어 처리 강의 자료를 한 번 훑을 생각은 있었는데, 제가 의지력이 약해서 혼자서는 진도가 잘 안 나가서 신청했습니다. 친절하신 강사님 도움으로 스탠포드 대학교 강의(cs224n) + 제가 별도로 설명 요청드린 외부 자료까지해서 신경망부터 BERT까지 전반적으로 자연어 처리 분야를 한 번 다 훑어볼 수 있었습니다. 감사합니다 ^^']",https://taling.me/Talent/Detail/8384
29,초보자 머신러닝/딥러닝 시작하기,Daniel,"412,500원",총 5회 15시간,5,"['홍수정', 'Claire', '김명은', '김지은']","['최고의 수업입니다. 선생님이 가르치시는 웹크롤링부터 온라인으로 들었고 이 수업도 온라인으로 들었습니다. 온라인으로 배워서 시간 장소에 구애받지 않고 코드나 파일 주고 받기도 더 좋았습니다. 여러 세팅에서의 강의경험도 많으셔서 수강생들 레벨에 맞춰서 짜임새 있게 강의를 구성하십니다. 수업하면서 제가 질문을 많이 드렸는데 수강생 입장을 이해해주시려고 하고 친절하게 잘 답변해주십니다. 아낌없이 가르쳐주시고 수업 내용을 잘 이해했는지 확인하시고 진도를 나가시며 수업내용 외에도 많은 관련 정보와 도움을 주십니다. 클래스 크기도 작아서 수강생들에게 이보다 더 좋은 강의는 찾기 어려울 것이라 생각됩니다. 감사합니다!', '선생님께서 지식을 전달해 주시는 부분에 있어서 아낌이 없으시고 매우 친절하시고 늘 하나라도 더 알려주려고 하십니다. 단순히 지식을 전달하는 부분을 넘어서 수강생이 진심으로 잘 되길 기도하시는 모습에 정말 감사했습니다. 머신러닝, 딥러닝 수업을 모두 들었는데 개인적으로는 머신러닝 수업을 듣고 딥러닝을 공부하는게 더 나을 것 같습니다. 딥러닝이 생소한 개념이 등장해서인지 조금 더 어렵다는 느낌을 받았습니다. 코로나 때문에 온라인 수업을 했는데 온라인 수업도 저에게는 잘 맞았네요. 선생님께서 알려주신 내용 바탕으로 앞으로도 계속 꾸준히 머신러닝과 딥러닝 공부를 하려고 합니다. 선생님, 하시는 일들 모두 잘 되시길 기도할게요! 이 수업을 추천합니다 :)', '친절하시고 학생을 많이 배려해주셔서 좋았어요 기본부터 알려주시고 공부자료나 새로운 동향에 대해서도 언급해주셔서 수업 이후에 공부하는 데도 큰 도움이 되었던 것 같아요. 지식에 있어선 아낌없이 주시려고 하는 것 같고 모르는 부분있으면 차근히 설명해주셨어요 코드는 미리 올려져 있어서 참고하거나 복습하기에 편했어요 단순 수업 내용뿐만 아니라 제가 관심있던 다른 분야에 대해서도 시간내어 설명해주셔서 감사했습니다.', '머신러닝 수업을 다시 듣게 되면서 딥러닝 기초부터 실제 관심있는 딥러닝관련 이미지 분야를 배울 수 있었습니다. 많은 수업 경험을 바탕으로 탄탄하게 진행하시며, 딥러닝의 이론을 쉽게 이해할 수 있도록 중요한 부분은 여러번 설명을 해주셨습니다. 수업이 끝나고 혼자 책을 보는데 도움이 많이 될 꺼같습니다. 이런 수업을 소수정원으로 하여 배울 수 있어 운이 좋았던것 같습니다. 딥러닝 대해서 이전에 알고 있던 지식보다 지금은 저 스스로 설명해 볼 수 있는 수준으로 이해할 수 있었고 실제 수업 시간에 코드를 써가며 코드를 읽을 수 있는 법을 배울 수 있었던 시간이였습니다. 선생님의 전반적인 강의는 깔끔하고 듣기만 해도 이해하기 쉽고 재미있었습니다. 늦은 저녁 시간대였지만 열정적으로 수업준비해주셔서 감사합니다. 추천합니다.']",https://taling.me/Talent/Detail/7180
30,전공자가 진행하는 통계과외,이슬,"528,000원",총 4회 8시간,,['-'],['-'],https://taling.me/Talent/Detail/6405
31,"구글 AI인증 강사와 함께하는 파이썬, AI, 구글AI자격증 입문! (복습용VOD제공)",양수민,"264,000원",총 6회 12시간,5,"['이연', '차수정', 'Nayoung', 'Henry Lee', '최윤석']","['저는 코딩 경험은 있지만 파이썬이나 딥러닝은 처음으로 배우는 상태였는데요,\n우선 6회동안 파이썬 기초부터 머신러닝, 딥러닝까지 전체 내용을 한번에 훑을 수 있다는 점이 아주 좋았습니다!\n하지만 전체를 훑는다고 해서 절대 디테일이 떨어지는 게 아니구요,\n필요한 부분은 꼭 짚고 넘어가고, 실무에서 적용할 수 있는 다양한 스킬들도 알려주십니다. 아주 효율적인 강의입니다!\n더불어 이론에 치중하거나, 코딩에만 치중하는 것이 아니라 이론과 실제 코딩 예제까지 두루두루 다 다룬다는 점이 아주 좋았습니다!\n어떻게 6회 안에 이걸 다 다루지 싶을만큼 아주 만족스러운 강의였습니다!\n아무래도 강사님께서 실무 경험도 풍부하시고 강의 경험도 풍부하셔서 그런 것 같습니다.\n설명도 아주 이해하기 쉽게 잘 해주십니다! 추천드려요~~!!!!', '파이썬을 배우고 싶으신 분들이라면 이 수업을 추천드립니다. 후회하지 않으실거에요!!\n탄탄하게 짜여진 커리큘럼으로 2시간 수업이 순식간에 끝나버립니다. 파이썬에 대해서 아는게 하나도 없는 문과생이라 수업내용을 따라갈 수 있을까 걱정을 좀 했었는데 선생님이 엄청엄청 교육 경험이 많으셔서 그런지 수업내용을 이해하는데에 무리가 없었어요! 수업 속도를 학생에 맞춰서 조절해주시고 강의 시작할때 저번 시간에 배운내용을 간단하게 리뷰해주시는데 이게 많이 도움이 되었습니다.\n책임감두 많으시구 끝까지 확실하게 가르쳐주세요!! 중간중간에 이해가 안되는 부분이 있으면 잠깐 기다려주시고\n☆☆질문을 이상하게 해도 어떻게 그렇게 잘 알아들으시고 답변을 해주시는지 감동이었어요ㅠㅠ진짜 제가 생각해도 질문을 너무 못해서 죄송할 정도였는데 역시 경험이 많으셔서 그런지 딱 짚어내시더라구요!☆☆\n비전공자의 입장에서 수강후기이기 때문에 입문자에게 추천을 하듯이 썼지만 다른 리뷰에서 볼 수 있듯이 현직에서 일하시는 분들에게도 좋은 수업인것같아요!!\n입문부터 고급까지 다 커버할 수 있는 수업이기 때문에\n들을까 말까 고민하고 계시다면 들어보시는걸 추천해드립니다!!', '수업준비랑 강의내용이 깔끔해서 좋았습니다\n2시간 수업이 짧게 느껴져서 아쉬웠고, 계속 공부할 수 있도록 동기부여가 된거 같아 만족합니다~!\n관련업무에 관심이 있어서 들었고， 실제업무는 파이썬을 전혀 사용하지않고 비전공자이나 이해하기 쉬웠습니다-!', '파이썬 기본 문법부터 판다스 라이브러리를 통한 데이터 분석, 자연어 처리, 머신러닝, 딥러닝 등과 같은 심화 및 응용 분야까지 전반적으로 커버하는 강의입니다.\n\n초보자도 쉽게 들을 수 있고, 무엇보다도 강사님의 강의 전달력이 정말 좋습니다. 구글 인증 강사셔서 그런지 배경이되는 이론적인 지식도 풍부하시구요. 파이썬을 처음 접하시는 분들도 미리 말씀만 드린다면 맞춤형으로 강의해주시고 특히 궁금한 부분에 대해 질문드릴 떄마다 친절하게 성심성의껏 잘 알려주셔서 너무 좋았습니다. 추천합니다!!!', '현직 아이티 계통에 종사 중이며, 머신러닝과 딥러닝에 관심이 많아서 신청하게 되었습니다.\n저처럼 아이티 계통에서 이쪽으로 관심을 가지고 계시다면,\n현업에서 일하시는 분의 advice를 받을 수 있는 좋은 기회라 생각됩니다.\n또는, 초보자 분들도 쉽게 접근 하실 수 있을 것 같고요.\n커리 큘럼이 잘 되어 있습니다.\n\n가장 좋았던 점은 관심 분야 쪽으로 초점을 맞춰 설명과 준비를 잘 해주신 점이 제일 좋았던것 같습니다.\n저는 컴퓨터 비전 쪽으로 관심이 있었는데, 현재 트랜드에 맞춰 설명과 예시를 잘 해주셨습니다.\n머신러닝과 딥러닝이 짧은 시간안에 소화될 수 있는 내용이 아님에도,\n수강 레벨에 맞춰 많이 전달해 주시려고 해주시는 점도 좋았던것 같습니다.\n\n저는 추후에도 좀더 고급 레벨부분도 듣고 싶었습니다.\n감사합니다.']",https://taling.me/Talent/Detail/29659
32,[R중급] 심리/교육 통계 프로젝트가 막힌다면?!,Seongho Bae,"275,000원",총 5회 10시간,,['-'],['-'],https://taling.me/Talent/Detail/611
33,"(데이터공방) 이제는 엑셀말고 파이썬으로, ""파이썬 데이터 분석&시각화 하기""",Namsoo Jang,"1,320,000원",총 4회 12시간,,['-'],['-'],https://taling.me/Talent/Detail/21210
34,파이썬으로 대량의 데이터를 분석하고 시각화하기 (#파이썬 #데이터 분석 #데이터 시각화),권민지,"108,900원",총 1회 3시간,,['-'],['-'],https://taling.me/Talent/Detail/34665
35,기초부터 배우는 R 프로그래밍,황윤태,"495,000원",총 5회 15시간,,['-'],['-'],https://taling.me/Talent/Detail/5205
36,사회과학 응급 통계 분석/연구설계 코칭 LIVE,Seongho Bae,"440,000원",총 5회 20시간,,['-'],['-'],https://taling.me/Talent/Detail/704
37,"과학고,서울대 출신, 자격증다수보유! 데이터분석,Python,R,SQL 가르쳐드립니다. ",최수빈,"440,000원",총 4회 8시간,,['-'],['-'],https://taling.me/Talent/Detail/32805
38,"프로바둑기사도 이기지 못하는 알파고, 그 비밀을 파헤치다!",양진석,"440,000원",총 4회 8시간,,['-'],['-'],https://taling.me/Talent/Detail/23192
39,왜 내가 만든 머신러닝 모델은 잘 맞지 않을까? 미국의 IT 기업들도 놓치고 있는 머신러닝의 핵심 원리를 배우고 참여자 분들이 직면한 문제를 같이 고민하는 시간을 마련하고자 합니다.,최경돈,"440,000원",총 4회 8시간,,['-'],['-'],https://taling.me/Talent/Detail/17631
40,"[튜터전자책]프로바둑기사도 이기지 못하는 알파고, 그 비밀을 파헤치다!(67page)",양진석,"29,000원",총 1회 1시간,,['-'],['-'],https://taling.me/Talent/Detail/28094
41,[테스트] 테스트ㅎㅎㅎㅎㅎ,J,"110,000원",총 1회 1시간,,['-'],['-'],https://taling.me/Talent/Detail/16504
42,[2021년 9월 정규반 모집중! 입문자 R데이터 분석]  단계적으로 배우는 R 패키지,김종혁,"264,000원",총 4회 12시간,4.9,"['정은', '김민지', '황은율', '석유화', '김서현']","['이제야 리뷰 남기네요. 정말 너무너무 도움이 됐던 수업이었습니다! R 배우는 걸 포기할 뻔했는데 선생님 덕분에 자신감을 얻어갑니다 ㅠㅠ 한달동안 감사했습니다~~ R 배우고 싶은 분들에게 강추입니다~~!!!', 'R을 활용할 줄 알면 할 수 있는 영역이 많이 확장되니 배워야지..배워야지만 하고 책만사고.. 미루고미뤘다 강의를 수강하게 되었어요.\n정말 아무것도 모르고, 프로그램도 첫 날 설치했지만 기본부터 차곡차곡 튜터님이 지도해주셔서 R이 뭔지, 어떻게 활용할지, 그리고 앞으로 어떤 방향으로 발전시키면 될지에 대한 아이디어도 얻을 수 있게 되었어요.\n정말 하나하나 성심성의껏 지도해주셔서, 왜 이전에 수강안했지 할 정도? 수강생마다의 니즈도 다 다르지만 그 부분까지 생각해주시고, R에 대한 막연한 두려움과 망설임 모두를 없애주셔서 감사드려요. 배워볼까? 라는 생각이 드는 모든 분들께 추천드리는 강의입니다. ????????', '오늘 5월 과정이 끝나서 리뷰 남겨요!\n데이터 분석을 배우고 싶다는 생각으로 몇 가지 저만의 기준을 가지고 강좌를 찾다가 이거다 싶어서 신청했거든요 ㅎㅎ\n\n제 기준은 1) 비전공자도 수강할 수 있는가, 2) 커리큘럼이 괜찮은가, 3) 강의 시간이 적당하고 수강료가 합리적인가 였어요.\n\n결론적으로 저의 조건에 딱 맞았고, 강좌가 끝난 오늘까지 후회 없어요~ 데이터 분석이 무엇인지, 어디서 사용되고 어떻게 진행되는지 개괄적으로 다루어 볼 수 있었어요.\n이 강좌만으로 모든 걸 다 알고 바로 다음 날부터 응용할 수 있다고 과한 기대하시지만 않으면 충분히 만족하실거에요~\n\n개인적으로 저는 튜터님과 같이 듣는 분들 모두 다 좋은 분들이라 더더 좋았어요♡', '여러 관련 수업들어봤지만 해당 수업만큼 비전공자도 따라할수있고\n업무에 적용할수 있는 수업은 없었어요\n무척무척 만족스러운 수업이었습니다!!!\n앞으로 어떤식으로 공부해야할지도 감이 잡혔어요\n다음 심화수업 생기면 꼭 들을게요:)\n감사합니다!', '4주간 굉장히 많은 것을 배울 수 있었습니다. R을 기초부터 자세하게 배울 수 있었고, 이론에 대한 설명도 탄탄하게 갖추어져 있어서 좋았습니다. 저는 숙제도 매번 내주셔서 제가 제대로 이해했는지 체크할 수 있어서 좋았습니다. 공간도 깔끔하고 독립되어 있어서 이 시국에도 안심하고 수업을 들을 수 있었습니다. 수업 이후에 어떻게 공부해나가면 좋을 지에 대한 팁까지 얻어갈 수 있어 굉장히 만족스러웠습니다:)!']",https://taling.me/Talent/Detail/15143
